Source,ID,Timestamp,Name,Latitude,Longitude,AQI,PM2.5,PM10,CO,NO2,O3,SO2,Temperature,Humidity,Pressure,Wind Speed,method,anomaly
gov,31388839920718814259329251882,2025-04-24 09:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,97.0,97.14222944335935,86.79667783898876,,17.96585,,0.797,31.03,66.0,1010.0,3.09,IQR,
gov,31388839920718814259329251882,2025-05-07 15:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,104.0,7.809102685546876,33.66763400878907,14.0125,8.31,104.06835,1.284,36.03,49.0,1004.0,5.66,IQR,
gov,31388839920718814259329251882,2025-05-21 06:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,85.0,84.97466767578123,81.0388384033203,10.279346,4.23335,5.477093750000001,3.06668,27.03,94.0,1007.0,0.51,IQR,
gov,31388839920718814259329251882,2025-05-21 07:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,94.0,94.24891074218748,83.86152560492036,17.221746,6.6104,5.53696875,3.01332,30.03,84.0,1008.0,1.54,IQR,
gov,31388839920718814259329251882,2025-05-21 09:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,93.0,92.50495541992188,80.89372100469488,5.279708500000001,7.23165,8.25053125,1.7246800000000002,33.03,62.0,1009.0,1.03,IQR,
gov,31387251434693138681789561386,2025-04-13 15:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,139.0,137.41997269694008,138.75334251708983,42.7131165,1.35835,34.0669375,7.709,24.55,35.0,1014.0,2.93,IQR,
gov,31387251434693138681789561386,2025-04-13 16:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,149.0,148.81915958658854,149.07663814697264,47.7551045,1.42165,35.5919375,9.10968,26.21,44.0,1014.0,3.22,IQR,
gov,31387251434693138681789561386,2025-04-13 17:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,157.0,151.9942849121094,157.0484282836914,41.782491,1.43415,34.22446875,10.319,24.37,47.0,1014.0,3.8,IQR,
gov,31387251434693138681789561386,2025-04-13 18:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,163.0,153.08303984723773,162.82306633300783,41.7733875,1.4354,30.78646875,13.60732,23.0,50.0,1014.0,4.57,IQR,
gov,31387251434693138681789561386,2025-04-13 19:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,168.0,154.1795310058594,167.5882129150391,40.5822775,1.41375,26.52915625,11.747,21.35,54.0,1015.0,4.76,IQR,
gov,31387251434693138681789561386,2025-04-13 20:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,167.0,154.15997869001117,166.96903540039062,45.5798585,1.3575,25.26225,10.82832,20.85,59.0,1015.0,3.02,IQR,
gov,31387251434693138681789561386,2025-04-13 21:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,158.0,151.3483182721819,157.73475579833985,40.5688,1.19835,23.32734375,11.71968,21.6,59.0,1016.0,2.24,IQR,
gov,31387251434693138681789561386,2025-04-13 22:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,146.0,145.6226544928253,146.4598842651367,48.341679000000006,1.12625,17.131,11.00932,22.1,61.0,1016.0,1.1,IQR,
gov,31387251434693138681789561386,2025-04-13 23:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,144.0,143.66582393145725,141.3083921849513,51.280825,1.11335,16.96353125,13.89468,21.35,63.0,1016.0,1.52,IQR,
gov,31387251434693138681789561386,2025-04-14 00:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,144.0,144.13930079614622,141.43250905282812,45.935404,1.30915,24.09740625,16.189680000000003,20.93,65.0,1016.0,0.77,IQR,
gov,31387251434693138681789561386,2025-04-14 01:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,140.0,140.36696363876132,135.67753543080275,41.5592335,1.3004,29.6981875,15.382,20.49,65.0,1015.0,2.84,IQR,
gov,31387251434693138681789561386,2025-04-14 11:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,138.0,138.35564803073098,125.14404743254394,40.3083275,2.0675,33.040093750000004,23.39832,20.92,62.0,1017.0,3.31,IQR,
gov,31387251434693138681789561386,2025-04-14 12:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,145.0,145.45321355875564,125.87170285313913,43.253350000000005,1.9571,40.78959375,17.32532,22.04,56.0,1017.0,3.12,IQR,
gov,31387251434693138681789561386,2025-04-14 13:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,147.0,146.8929869219409,124.99136703416389,41.7686625,2.0296,46.4763125,14.95268,22.21,59.0,1016.0,2.97,IQR,
gov,31387251434693138681789561386,2025-04-14 14:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,146.0,146.24688954026487,123.05930675170032,46.960255,2.0629,49.87290625,14.15468,23.39,56.0,1014.0,2.65,IQR,
gov,31387251434693138681789561386,2025-04-14 15:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,145.0,144.9876563490535,120.94023701080584,49.6260875,2.11415,57.23537499999999,12.58368,23.99,53.0,1014.0,2.55,IQR,
gov,31387251434693138681789561386,2025-04-14 16:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,143.0,142.67993387147828,119.64794358694172,49.80341500000001,2.24375,61.73437499999999,11.47632,24.46,57.0,1013.0,2.81,IQR,
gov,31387251434693138681789561386,2025-04-14 17:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,139.0,139.36551091090035,119.00597729213324,50.600189,2.58165,52.385375,12.649,23.67,63.0,1013.0,2.85,IQR,
gov,31387251434693138681789561386,2025-04-14 18:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,135.0,135.160364529976,118.47445833640856,39.4432665,2.40375,41.98046875,12.24768,22.12,71.0,1014.0,2.69,IQR,
gov,31387251434693138681789561386,2025-04-14 19:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,134.0,133.6862948260818,118.1813467225534,38.2983,2.19875,35.506,12.86832,20.87,76.0,1014.0,1.61,IQR,
gov,31387251434693138681789561386,2025-04-14 20:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,133.0,132.9600210690673,118.35185875267568,37.727821,2.35,23.61459375,12.84832,21.29,76.0,1014.0,0.62,IQR,
gov,31387251434693138681789561386,2025-04-14 22:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,136.0,136.26055255422182,133.96336835858986,39.0334875,2.80625,16.1013125,17.361320000000003,20.21,81.0,1014.0,0.79,IQR,
gov,31387251434693138681789561386,2025-04-14 23:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,146.0,145.77719417436785,141.48424642033888,30.4285585,2.41125,18.978125,30.549000000000003,19.65,82.0,1014.0,1.47,IQR,
gov,31387251434693138681789561386,2025-04-15 00:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,153.0,153.3113859831511,146.9059684219638,33.301196,1.8854,16.0734375,31.05168,19.22,85.0,1014.0,1.32,IQR,
gov,31387251434693138681789561386,2025-04-15 01:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,159.0,159.24164555201028,153.63625851851995,35.2134415,1.9629,9.0450625,22.230000000000004,18.95,85.0,1013.0,1.08,IQR,
gov,31387251434693138681789561386,2025-04-15 02:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,164.0,163.82053202645457,158.27121949053554,29.412346,1.74,8.7705625,16.832,19.18,81.0,1013.0,0.14,IQR,
gov,31387251434693138681789561386,2025-04-15 03:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,167.0,167.30295842004713,159.15046030670183,26.7724915,1.35835,10.959125,18.20868,18.89,85.0,1013.0,0.92,IQR,
gov,31387251434693138681789561386,2025-04-15 04:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,170.0,170.21800438478155,157.93161508104754,24.2119625,1.2246,8.618500000000001,16.67232,18.47,85.0,1012.0,1.59,IQR,
gov,31387251434693138681789561386,2025-04-15 05:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,171.0,171.2998112025996,155.68566816422842,24.548254000000004,1.2079,11.4421875,16.763,18.31,85.0,1013.0,1.91,IQR,
gov,31387251434693138681789561386,2025-04-15 06:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,171.0,170.73714844106655,152.7702872525579,31.6424665,1.0571,14.3763125,17.02832,18.41,87.0,1013.0,1.28,IQR,
gov,31387251434693138681789561386,2025-04-15 08:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,168.0,167.90042728695846,149.15156162658462,24.454604,1.4879,20.6299375,20.454320000000003,23.23,73.0,1014.0,1.67,IQR,
gov,31387251434693138681789561386,2025-04-15 10:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,169.0,169.03774744369602,147.6281586310568,28.4216165,2.4304,46.62475,38.85668,28.3,52.0,1014.0,1.78,IQR,
gov,31387251434693138681789561386,2025-04-15 11:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,171.0,171.20719509559197,148.39273253030154,30.155675,2.5025,77.56250000000001,30.53768,30.4,45.0,1013.0,1.31,IQR,
gov,31387251434693138681789561386,2025-04-15 12:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,172.0,172.19862283874397,148.1228583192448,43.4144775,2.7229,98.776,41.871,31.95,38.0,1012.0,1.43,IQR,
gov,31387251434693138681789561386,2025-04-15 13:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,172.0,171.87286606490588,146.4562253792149,33.893075,2.84415,111.39665,36.636320000000005,32.74,33.0,1011.0,2.05,IQR,
gov,31387251434693138681789561386,2025-04-15 14:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,169.0,168.94555905048733,142.1430447280606,28.812571,2.58335,100.8879,20.923,33.23,30.0,1010.0,3.1,IQR,
gov,31387251434693138681789561386,2025-04-15 15:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,160.0,159.93661156531283,131.4723096617222,29.088996,2.51,85.077125,16.78632,33.09,31.0,1009.0,3.87,IQR,
gov,31387251434693138681789561386,2025-04-15 16:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,147.0,147.22774945352202,116.12672091334002,28.506921,2.90585,105.7225,21.195,32.79,26.0,1009.0,5.18,IQR,
gov,31387251434693138681789561386,2025-04-15 20:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,138.0,137.94300724283855,114.05711938752292,22.5998085,3.14915,72.55212499999999,28.15268,22.67,61.0,1011.0,5.56,IQR,
gov,31387251434693138681789561386,2025-04-15 21:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,146.0,146.4747237141927,124.55260030725552,27.0965125,2.96665,51.252125,28.672320000000003,21.65,67.0,1012.0,4.63,IQR,
gov,31387251434693138681789561386,2025-04-15 22:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,152.0,152.47537829589845,134.87213709374373,27.7877585,2.70835,46.53725,35.90232,20.73,74.0,1012.0,3.2,IQR,
gov,31387251434693138681789561386,2025-04-15 23:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,156.0,156.1319800502232,144.13090889645622,38.3000375,2.10375,34.084625,19.771680000000003,20.16,75.0,1012.0,2.66,IQR,
gov,31387251434693138681789561386,2025-04-16 00:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,157.0,156.5734660657,145.91009853823516,28.934616500000004,1.945,33.928375,19.221680000000003,19.73,78.0,1011.0,2.45,IQR,
gov,31387251434693138681789561386,2025-04-16 01:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,154.0,153.8505826645352,145.13575631131005,29.6893585,1.7646,28.7388125,16.562,19.63,79.0,1011.0,2.39,IQR,
gov,31387251434693138681789561386,2025-04-16 02:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,151.0,150.61891337941574,143.11808060205723,21.164283500000003,1.55125,27.336718750000003,15.93768,19.43,80.0,1010.0,2.6,IQR,
gov,31387251434693138681789561386,2025-04-16 03:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,147.0,147.4340822411978,142.70762498633107,23.865479,1.4546,23.77396875,28.962000000000003,19.28,80.0,1010.0,2.46,IQR,
gov,31387251434693138681789561386,2025-04-16 04:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,152.0,151.55635408871723,146.87170853293026,22.467075,1.4896,21.50859375,34.72732,19.08,81.0,1010.0,2.35,IQR,
gov,31387251434693138681789561386,2025-04-16 05:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,154.0,153.5423343627998,149.75909100088566,22.1141335,1.51375,22.05571875,26.20068,18.94,84.0,1010.0,1.76,IQR,
gov,31387251434693138681789561386,2025-04-16 06:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,153.0,152.6617025731342,148.9476077308136,22.779529000000004,1.4629,18.2515625,23.07368,19.15,83.0,1010.0,1.57,IQR,
gov,31387251434693138681789561386,2025-04-16 08:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,153.0,153.3042428576877,147.3454461567899,37.488529,1.83585,22.5955625,33.62,23.18,66.0,1011.0,2.05,IQR,
gov,31387251434693138681789561386,2025-04-16 09:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,155.0,154.55795598171608,147.6752343945045,37.3275635,1.92415,31.06353125,35.481,27.66,46.0,1011.0,3.75,IQR,
gov,31387251434693138681789561386,2025-04-16 11:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,154.0,154.42171023374857,145.75446747243308,22.47595,2.25915,53.734375000000014,23.239,29.37,33.0,1010.0,3.82,IQR,
gov,31387251434693138681789561386,2025-04-16 12:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,153.0,153.01021153287394,144.22985389147908,28.7006085,2.2146,80.82912499999999,14.666,30.34,35.0,1009.0,4.52,IQR,
gov,31387251434693138681789561386,2025-04-16 13:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,150.0,150.30150615033824,141.01799787050214,35.1722835,2.51165,67.31562499999998,19.979,30.6,33.0,1008.0,5.63,IQR,
gov,31387251434693138681789561386,2025-04-16 14:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,143.0,142.91845183762433,135.17996444097935,31.5583,2.56415,48.7111875,24.46668,31.34,33.0,1007.0,5.74,IQR,
gov,31387251434693138681789561386,2025-05-28 11:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,135.0,135.1271700396544,65.51932588081718,35.843675,,,10.35268,29.6,76.0,1008.0,1.97,IQR,
gov,31387251434693138681789561386,2025-07-05 00:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,153.0,152.6849454171317,84.74034332275392,53.303225000000005,,,9.62368,26.49,89.0,1005.0,1.79,IQR,
gov,31387251434693138681789561386,2025-07-05 01:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,145.0,144.5282084554036,82.14528051757813,53.61476825,,,9.413,26.28,90.0,1005.0,1.67,IQR,
gov,31390916083317566102523755051,2025-04-28 14:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,66.0,33.736545898437505,30.365370190429697,,8.41725,66.26625000000001,,34.48,58.0,1006.0,2.24,IQR,
gov,31390916083317566102523755051,2025-04-30 10:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,72.0,71.51586987304688,54.74881741943359,0.09505,,,,31.71,66.0,1010.0,2.57,IQR,
gov,31390916083317566102523755051,2025-04-30 11:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,77.0,76.55823276367188,55.311320739746094,0.09505,,,,32.82,64.0,1010.0,1.54,IQR,
gov,31390916083317566102523755051,2025-04-30 12:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,77.0,77.06733701171875,54.22267401123047,0.09505,,,,34.01,52.0,1009.0,2.06,IQR,
gov,31390916083317566102523755051,2025-04-30 13:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,73.0,72.87082329101563,53.44038684082031,0.09505,,,,34.01,52.0,1008.0,1.03,IQR,
gov,31390916083317566102523755051,2025-04-30 14:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,70.0,69.57034897460936,51.092667272594646,0.09505,,,,35.01,43.0,1007.0,3.09,IQR,
gov,31390916083317566102523755051,2025-04-30 15:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,66.0,65.83809404296875,47.93153695281829,0.09505,,,,35.04,51.0,1006.0,1.79,IQR,
gov,31390916083317566102523755051,2025-04-30 16:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,65.0,65.09306801757813,47.29054595359528,0.09505,,,,35.01,43.0,1006.0,2.57,IQR,
gov,31390916083317566102523755051,2025-04-30 17:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,66.0,65.57944771468587,49.367986346898064,0.09505,,,,33.37,58.0,1006.0,4.63,IQR,
gov,31390916083317566102523755051,2025-04-30 18:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,63.0,62.54730141621668,47.12157654694055,0.09505,,,,32.26,62.0,1007.0,4.63,IQR,
gov,31390916083317566102523755051,2025-05-04 17:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,11.0,10.60333876953125,7.405126489257813,0.03045,,,,31.15,67.0,1005.0,4.12,IQR,
gov,31390916083317566102523755051,2025-05-04 18:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,10.0,10.383721826171874,8.127649291992187,0.03045,,,,30.6,68.0,1006.0,1.03,IQR,
gov,31390916083317566102523755051,2025-05-04 19:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,9.0,9.118712744140623,9.1127302734375,0.03045,,,,29.48,73.0,1006.0,2.06,IQR,
gov,31390916083317566102523755051,2025-05-04 20:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,10.0,9.660122363281252,8.850405761718749,0.03045,,,,29.48,74.0,1008.0,2.06,IQR,
gov,31390916083317566102523755051,2025-05-04 21:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,12.0,11.603144091796874,10.425380004882816,,,,,29.48,73.0,1009.0,1.54,IQR,
gov,31390916083317566102523755051,2025-05-05 02:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,11.0,11.117641796875,11.490900976562502,,,,,28.37,76.0,1007.0,3.09,IQR,
gov,31390916083317566102523755051,2025-05-06 15:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,12.0,11.862827587890626,10.62101887207031,0.9064875,,,,33.37,65.0,1005.0,5.14,IQR,
gov,31390916083317566102523755051,2025-05-10 16:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,63.0,62.84513505859375,43.451486376953135,3.966821,,,,29.01,74.0,1004.0,1.54,IQR,
gov,31390916083317566102523755051,2025-05-10 17:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,69.0,69.15617695312498,49.730769140625,7.6355915,,,,29.01,79.0,1005.0,3.09,IQR,
gov,31390916083317566102523755051,2025-05-10 18:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,75.0,74.91224477539063,54.08523404541016,8.394696,,,,28.01,83.0,1006.0,3.09,IQR,
gov,31390916083317566102523755051,2025-05-10 19:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,74.0,73.92517065429688,54.56726414794922,7.8429875,,,,27.01,83.0,1006.0,2.57,IQR,
gov,31390916083317566102523755051,2025-05-10 20:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,65.0,65.4495244140625,53.89096361083985,8.91445,,,,26.01,89.0,1008.0,2.57,IQR,
gov,31390916083317566102523755051,2025-05-11 05:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,69.0,69.24271762695312,53.6188064453125,1.4124875,,,,26.15,81.0,1006.0,0.45,IQR,
gov,31390916083317566102523755051,2025-05-11 06:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,77.0,76.94731079101561,55.37272423542414,6.3990165,,,,27.26,78.0,1006.0,1.03,IQR,
gov,31390916083317566102523755051,2025-05-11 08:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,84.0,84.44331992187499,57.71140566406251,3.4239375,,,,30.04,72.0,1008.0,1.54,IQR,
gov,31390916083317566102523755051,2025-05-11 10:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,71.0,70.98132412109373,53.64391746826172,0.3041,,,,31.71,69.0,1007.0,2.06,IQR,
gov,31390916083317566102523755051,2025-05-11 11:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,65.0,65.31188422851564,52.84716346435546,0.583125,,,,32.82,68.0,1007.0,3.09,IQR,
gov,31390916083317566102523755051,2025-05-11 12:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,64.0,63.82145297851563,52.36031375732422,0.8997125,,,,33.01,62.0,1006.0,2.06,IQR,
